sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
新營,臺南市,92,細懸浮微粒,普通,2.5,0.41,48.8,22.1,77,28,9.3,11,1.6,1.2,41,"2024-05-20 11:00",,0.3,32.2,73,2,120.31725,23.305633,43
嘉義,嘉義市,98,細懸浮微粒,普通,2.5,0.39,57,27.5,60,35,8.8,10.7,1.9,1.9,66,"2024-05-20 11:00",,0.3,34.6,54,6,120.44125148,23.46477865,42
臺西,雲林縣,30,,良好,1.2,0.18,35.1,27.5,30,8,5.7,7.2,1.4,3,29,"2024-05-20 11:00",,0.1,9.1,29,1,120.19933333,23.702175,41
朴子,嘉義縣,80,細懸浮微粒,普通,,,,23.4,56,40,,,,,,"2024-05-20 11:00",,0.2,27.1,52,1,120.2478,23.46538,40
新港,嘉義縣,99,細懸浮微粒,普通,2.6,0.32,53,24.5,64,34,6.7,8.2,1.4,1.8,35,"2024-05-20 11:00",,0.3,34.9,63,2,120.345531,23.554839,39
崙背,雲林縣,77,細懸浮微粒,普通,1.7,0.18,29.6,15.2,47,28,6.4,8.7,2.2,1.6,48,"2024-05-20 11:00",,0.2,26.2,49,1,120.348742,23.757547,38
斗六,雲林縣,75,細懸浮微粒,普通,1.7,0.4,53,24.4,66,,10.3,12.3,1.9,1.3,4,"2024-05-20 11:00",,0.3,25.1,50,1,120.544994,23.711853,37
南投,南投縣,69,細懸浮微粒,普通,1.5,0.43,49.7,21.9,42,24,13.6,16.2,2.5,1.4,29,"2024-05-20 11:00",,0.3,22.8,40,0,120.685306,23.913,36
二林,彰化縣,70,細懸浮微粒,普通,4.4,0.31,29.1,16.4,38,16,10.7,13.2,2.5,1.8,5,"2024-05-20 11:00",,0.2,23.3,42,2,120.409653,23.925175,35
線西,彰化縣,35,,良好,2.4,0.23,,19.8,,8,12.9,15.4,2.5,,,"2024-05-20 11:00",,0.2,10.7,33,1,120.469061,24.131672,34
彰化,彰化縣,55,細懸浮微粒,普通,0.9,0.26,32.7,21.8,23,9,11.6,14.4,2.8,1.7,346,"2024-05-20 11:00",,0.3,17.3,34,2,120.541519,24.066,33
西屯,臺中市,72,細懸浮微粒,普通,1,0.27,37.8,20.4,30,16,15.3,18.1,2.8,1.1,11,"2024-05-20 11:00",,0.3,24.2,40,1,120.616917,24.162197,32
忠明,臺中市,69,細懸浮微粒,普通,1.3,0.33,39.7,28.5,32,15,13.6,16.7,3.1,1.5,309,"2024-05-20 11:00",,0.4,22.7,37,1,120.641092,24.151958,31
大里,臺中市,76,細懸浮微粒,普通,1.9,0.37,52.3,22.5,26,15,12.3,13.5,1.2,1.2,335,"2024-05-20 11:00",,0.4,25.8,42,1,120.67844444,24.09961111,30
沙鹿,臺中市,59,細懸浮微粒,普通,1,0.26,31.9,22.3,25,11,7.7,9.7,2,1.9,337,"2024-05-20 11:00",,0.3,18.7,33,1,120.568794,24.225628,29
豐原,臺中市,66,細懸浮微粒,普通,1,0.29,50.7,30.2,31,16,7.2,8.9,1.7,1.4,335,"2024-05-20 11:00",,0.3,21.6,35,1,120.74252414,24.25699731,28
三義,苗栗縣,53,細懸浮微粒,普通,1.5,0.25,50.7,39.7,14,6,5.3,7.2,1.9,2.7,19,"2024-05-20 11:00",,0.2,16.2,22,1,120.75956754,24.38248443,27
苗栗,苗栗縣,71,細懸浮微粒,普通,4.2,0.33,33.1,24.4,74,27,12.7,16.6,3.9,1.7,15,"2024-05-20 11:00",,0.2,23.8,43,2,120.82011468,24.56499183,26
頭份,苗栗縣,56,細懸浮微粒,普通,1.9,0.4,26.2,18.8,42,18,15.3,21.2,5.9,1.9,308,"2024-05-20 11:00",,0.3,17.6,32,1,120.89869286,24.69690679,25
新竹,新竹市,43,,良好,1.2,0.42,25.6,17.0,25,8,18.7,22.5,3.8,1.4,31,"2024-05-20 11:00",,0.3,13.2,24,0,120.97236752,24.8056356,24
竹東,新竹縣,48,,良好,0.5,0.29,25.6,14.4,22,19,8.8,10.7,1.9,0.3,33,"2024-05-20 11:00",,0.2,14.8,18,0,121.08895493,24.74091408,23
湖口,新竹縣,39,,良好,1.2,0.3,25.6,13.6,20,13,13,16.7,3.7,2.3,49,"2024-05-20 11:00",,0.2,11.9,15,0,121.03886894,24.90009696,22
龍潭,桃園市,28,,良好,0.8,0.38,26.7,17.6,22,6,17.3,22.6,5.2,2.8,42,"2024-05-20 11:00",,0.2,5,16,1,121.21645772,24.86400048,21
平鎮,桃園市,28,,良好,0.9,0.43,28.2,22.3,19,5,17.6,22.8,5.1,1.6,78,"2024-05-20 11:00",,0.3,4.4,13,0,121.203986,24.952786,20
觀音,桃園市,26,,良好,0.2,0.12,30.9,20.7,14,5,7,8.9,1.9,3.6,68,"2024-05-20 11:00",,0.1,8,12,1,121.08283092,25.03556747,19
大園,桃園市,27,,良好,1.8,0.2,24,20.4,20,7,16.2,22.1,5.9,2.7,54,"2024-05-20 11:00",,0.2,4.7,13,1,121.20251473,25.06100357,18
桃園,桃園市,22,,良好,1.2,0.3,26.8,24.2,10,7,12.3,15.7,3.3,2.7,57,"2024-05-20 11:00",,0.3,6.2,9,1,121.30500531,24.9947107,17
大同,臺北市,33,,良好,1.4,0.45,21.6,19.4,17,8,18,34.9,16.9,-,-,"2024-05-20 11:00",,0.5,10.3,16,1,121.51342074,25.06331455,16
松山,臺北市,25,,良好,1,0.16,,25.4,,6,,,,3.4,34,"2024-05-20 11:00",,0.1,7.8,8,0,121.578611,25.05,15
古亭,臺北市,35,,良好,1.1,0.21,18.4,21.8,22,5,21.5,38.1,16.6,2.3,54,"2024-05-20 11:00",,0.2,5.6,11,1,121.529556,25.020608,14
萬華,臺北市,27,,良好,1,0.28,,27.1,13,,16.8,23.7,6.9,3.2,83,"2024-05-20 11:00",,0.2,5.5,8,0,121.507972,25.046503,13
中山,臺北市,23,,良好,1.6,0.31,23.5,24.8,11,7,14.5,20.4,5.9,2.3,98,"2024-05-20 11:00",,0.2,4.5,9,0,121.526528,25.062361,12
士林,臺北市,29,,良好,,,,31.4,,6,,,,2,38,"2024-05-20 11:00",,0.1,6.4,6,0,121.51666356,25.10334003,11
淡水,新北市,26,,良好,1.2,0.28,24.8,28.8,36,6,14.1,23.9,9.8,0.6,80,"2024-05-20 11:00",,0.2,5.3,19,0,121.449239,25.1645,10
林口,新北市,25,,良好,0.4,0.19,26.1,27.1,11,5,13.8,19.6,5.8,3.7,71,"2024-05-20 11:00",,0.2,4.7,6,0,121.36548982,25.07798949,9
菜寮,新北市,27,,良好,0.8,0.27,26.5,29.7,22,5,13.1,15.9,2.7,2.8,73,"2024-05-20 11:00",,0.2,3.7,13,0,121.481028,25.06895,8
新莊,新北市,25,,良好,0.7,0.19,31.1,28.0,12,6,8.3,11.4,3,5.5,59,"2024-05-20 11:00",,0.1,5.2,6,0,121.4325,25.037972,7
板橋,新北市,22,,良好,,,,24.3,9,,,,,2.7,40,"2024-05-20 11:00",,0.2,2.7,7,0,121.458667,25.012972,6
土城,新北市,23,,良好,0.9,0.24,31.2,25.4,19,8,10,12.3,2.2,2.5,298,"2024-05-20 11:00",,0.2,6.6,13,0,121.451861,24.982528,5
新店,新北市,23,,良好,1.5,0.22,30.9,25.6,19,6,10.4,14,3.6,2.1,16,"2024-05-20 11:00",,0.2,6.1,11,0,121.537778,24.977222,4
萬里,新北市,30,,良好,0.5,0.12,40.5,32.4,8,0,1.8,2.6,0.7,6.2,56,"2024-05-20 11:00",,0.1,1,10,0,121.689881,25.179667,3
汐止,新北市,24,,良好,0.2,0.13,31.5,26.8,10,9,7.2,8.8,1.6,3.3,39,"2024-05-20 11:00",,0.1,5.5,8,0,121.64081,25.06624,2
基隆,基隆市,31,,良好,0.2,0.15,35.8,34.0,7,0,1.6,2.5,0.9,2.4,93,"2024-05-20 11:00",,0.1,0.4,6,0,121.760056,25.129167,1
屏東(枋山),屏東縣,40,,良好,1.5,0.24,54.4,43.3,37,15,9.6,11.3,1.7,1.4,74,"2024-05-20 10:00",,0.1,6.9,21,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,60,細懸浮微粒,普通,0.7,0.32,29.1,18.5,21,11,8.8,11.7,2.8,1.1,1,"2024-05-20 10:00",,0.3,19,31,0,120.65525382,24.39017512,312
新北(樹林),新北市,37,,良好,0.3,0.35,13.9,8.7,18,10,22.3,29.4,7.1,0.7,173,"2024-05-20 10:00",,0.2,9.7,17,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,57,細懸浮微粒,普通,2.1,0.36,50,44.9,60,22,5.5,6.9,1.3,1.3,8,"2024-05-20 10:00",,0.2,17.9,37,1,120.37722,22.35222,204
臺南（麻豆）,臺南市,89,細懸浮微粒,普通,2.4,0.3,39,21.7,64,34,9.1,10.8,1.6,0.5,346,"2024-05-20 10:00",,0.2,30.8,63,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,105,細懸浮微粒,對敏感族群不健康,3,0.39,43.5,23.4,63,34,11.5,12.8,1.3,1,77,"2024-05-20 10:00",,0.3,37.1,58,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,99,細懸浮微粒,普通,2.8,0.49,31.9,17.7,52,31,16,19.9,3.8,0.7,320,"2024-05-20 10:00",,0.4,35.1,58,2,120.56373,23.96117,201
大城,彰化縣,31,,良好,1.4,0.1,35.6,33.1,27,7,,,,3.2,39,"2024-05-20 10:00",,0.1,7.4,24,1,120.26964167,23.85493056,85
富貴角,新北市,36,,良好,,,42,39.5,,0,,,,9.6,90,"2024-05-20 10:00",,0,0.7,7,0,121.53656894,25.29681695,84
麥寮,雲林縣,31,,良好,0.5,0.17,33.7,23.6,22,7,4,4.9,0.9,3.6,4,"2024-05-20 10:00",,0.1,9.7,24,0,120.251825,23.753506,83
關山,臺東縣,22,,良好,1.4,0.16,22.5,12.4,16,5,2.8,3.8,0.9,1.4,42,"2024-05-20 10:00",,0.1,6.7,16,0,121.161933,23.045083,80
馬公,澎湖縣,33,,良好,,,,36.7,,,,,,3.6,44,"2024-05-20 10:00",,0.1,9.2,23,0,119.566158,23.569031,78
金門,金門縣,44,,良好,1.8,0.24,31.4,27.5,24,18,12.3,15.2,2.9,1.4,28,"2024-05-20 10:00",,0.2,13.7,22,1,118.312256,24.432133,77
馬祖,連江縣,47,,良好,0.8,0.29,35.1,35.6,21,21,7.2,8.6,1.4,3.9,333,"2024-05-20 10:00",,0.2,14.6,22,0,119.93149378,26.15188416,75
埔里,南投縣,75,細懸浮微粒,普通,1.6,0.33,30.1,19.8,38,25,6.6,9.5,2.8,1.1,288,"2024-05-20 10:00",,0.3,25.2,36,1,120.967903,23.968842,72
復興,高雄市,76,細懸浮微粒,普通,2.7,0.42,46.1,36.6,62,26,20.3,22.6,2.3,0.7,186,"2024-05-20 10:00",,0.4,25.5,53,1,120.312017,22.608711,71
永和,新北市,22,,良好,1.3,0.46,25.4,24.7,9,4,12.6,19.1,6.5,3,70,"2024-05-20 10:00",,0.4,3.2,6,0,121.516306,25.017,70
竹山,南投縣,63,細懸浮微粒,普通,1.1,0.34,41.1,16.9,52,28,7.1,8.7,1.5,1.2,228,"2024-05-20 10:00",,0.2,20.4,30,1,120.677306,23.756389,69
中壢,桃園市,50,,良好,2.5,1.1,8.2,12,24,8,30.6,63.5,32.8,0.5,328,"2024-05-20 10:00",,0.9,8.5,18,2,121.221667,24.953278,68
三重,新北市,48,,良好,1.8,0.99,10.1,18.6,19,,29.9,76.7,46.8,-,-,"2024-05-20 10:00",,0.6,5.6,9,1,121.493806,25.072611,67
冬山,宜蘭縣,20,,良好,,0.32,20.2,13.8,25,7,12.4,20.6,8.2,1.7,38,"2024-05-20 10:00",,0.2,5.9,17,0,121.792928,24.632203,66
宜蘭,宜蘭縣,15,,良好,1.3,0.3,26.1,16.3,24,8,7.2,10,2.7,1.8,132,"2024-05-20 10:00",,0.1,3.7,14,1,121.746394,24.747917,65
陽明,臺北市,32,,良好,0.4,0.14,34.5,35.0,2,4,1.4,1.9,0.5,2.3,130,"2024-05-20 10:00",,0.1,4,5,0,121.529583,25.182722,64
花蓮,花蓮縣,26,,良好,0.8,0.17,34.3,18.0,12,6,3.3,5.2,1.9,1.7,82,"2024-05-20 10:00",,0.1,8,13,0,121.599769,23.971306,63
臺東,臺東縣,24,,良好,0.3,0.18,36.9,26.6,12,3,4.2,5.6,1.3,1.5,54,"2024-05-20 10:00",,0.1,3.7,13,0,121.15045,22.755358,62
恆春,屏東縣,33,,良好,0.6,0.13,35.6,36.7,9,8,0.9,1.9,0.9,6.2,65,"2024-05-20 10:00",,0.1,4.2,6,0,120.788928,21.958069,61
潮州,屏東縣,75,細懸浮微粒,普通,2.3,0.36,48.5,32.5,56,31,9.1,10.4,1.3,0.7,238,"2024-05-20 10:00",,0.2,25.1,46,2,120.561175,22.523108,60
屏東,屏東縣,69,細懸浮微粒,普通,1.9,0.33,55.2,37.0,47,22,8.4,9.3,0.9,1.7,183,"2024-05-20 10:00",,0.3,23,48,1,120.488033,22.673081,59
小港,高雄市,78,細懸浮微粒,普通,3.9,0.34,28.1,28.6,41,25,34,41.8,7.8,0.7,255,"2024-05-20 10:00",,0.3,26.3,42,2,120.337736,22.565833,58
前鎮,高雄市,77,細懸浮微粒,普通,4.8,0.42,41.6,34.8,58,29,25.5,28.8,3.2,0.9,212,"2024-05-20 10:00",,0.4,25.9,48,2,120.30833356,22.6044507,57
前金,高雄市,77,細懸浮微粒,普通,2.1,0.43,43.5,38.7,58,28,20.8,23.6,2.7,1,174,"2024-05-20 10:00",,0.4,26,59,1,120.28676111,22.63390278,56
左營,高雄市,98,細懸浮微粒,普通,2.8,0.49,49.6,30.1,56,32,14.7,16.3,1.5,1,332,"2024-05-20 10:00",,0.5,34.5,62,2,120.292917,22.674861,54
楠梓,高雄市,72,細懸浮微粒,普通,2.7,0.5,48,31.4,68,29,18.3,20.2,1.9,1.2,41,"2024-05-20 10:00",,0.3,24.2,54,1,120.328289,22.733667,53
林園,高雄市,71,細懸浮微粒,普通,1.7,0.33,32.4,33.3,53,26,26.3,30.4,4,1.6,147,"2024-05-20 10:00",,0.2,23.5,53,0,120.41175,22.4795,52
大寮,高雄市,81,細懸浮微粒,普通,3.3,0.43,36.9,27.8,74,29,22.5,25.4,2.9,1.2,150,"2024-05-20 10:00",,0.3,27.8,65,2,120.425311,22.56413611,51
鳳山,高雄市,69,細懸浮微粒,普通,3.2,0.72,42.6,36.7,46,26,25.8,28.4,2.5,0.8,94,"2024-05-20 10:00",,0.4,23,45,1,120.357422,22.628126,50
仁武,高雄市,89,細懸浮微粒,普通,2.2,0.55,44.2,35.8,57,33,31,34.7,3.7,0.8,101,"2024-05-20 10:00",,0.3,30.8,53,1,120.332631,22.689056,49
橋頭,高雄市,97,細懸浮微粒,普通,2.7,0.39,50,29.4,54,36,11.2,12.4,1.1,0.8,108,"2024-05-20 10:00",,0.3,34,55,2,120.305689,22.757506,48
美濃,高雄市,61,細懸浮微粒,普通,3,0.38,59.6,38.9,50,20,6.1,6.8,0.7,1,234,"2024-05-20 10:00",,0.3,19.5,38,1,120.530542,22.883583,47
臺南,臺南市,134,細懸浮微粒,對敏感族群不健康,3,0.4,47.5,31.3,72,45,14.7,16.7,2,0.2,36,"2024-05-20 10:00",,0.4,48.2,73,2,120.21947897,22.98928311,46
安南,臺南市,98,細懸浮微粒,普通,2.2,0.34,40.8,20.4,59,33,12.1,13.6,1.5,1.3,355,"2024-05-20 10:00",,0.3,34.7,70,1,120.2175,23.048197,45
善化,臺南市,112,細懸浮微粒,對敏感族群不健康,3.3,0.31,43.9,20.4,78,41,8.8,10.4,1.6,1.5,14,"2024-05-20 10:00",,0.3,39.7,77,1,120.29740529,23.11337642,44
新營,臺南市,93,細懸浮微粒,普通,3.3,0.37,38.2,18.5,77,33,11.5,13.7,2.1,1.5,35,"2024-05-20 10:00",,0.3,32.7,71,2,120.31725,23.305633,43
嘉義,嘉義市,102,細懸浮微粒,對敏感族群不健康,3,0.4,42,23.4,65,40,9.7,12,2.2,1.4,56,"2024-05-20 10:00",,0.3,35.8,55,6,120.44125148,23.46477865,42
臺西,雲林縣,31,,良好,1.1,0.18,33.2,25.8,23,9,5.9,7.3,1.4,3.8,24,"2024-05-20 10:00",,0.1,9.6,30,1,120.19933333,23.702175,41
朴子,嘉義縣,71,細懸浮微粒,普通,1.7,0.28,36.5,22.8,56,30,8.8,10.7,1.9,1.2,38,"2024-05-20 10:00",,0.2,23.6,50,1,120.2478,23.46538,40
新港,嘉義縣,100,細懸浮微粒,普通,2.8,0.35,41.4,19.6,67,44,7.9,10.2,2.3,2.5,17,"2024-05-20 10:00",,0.3,35.4,63,2,120.345531,23.554839,39
崙背,雲林縣,80,細懸浮微粒,普通,2.2,0.19,25.8,13.2,47,28,8.1,10.7,2.5,1.4,298,"2024-05-20 10:00",,0.2,27.2,53,1,120.348742,23.757547,38
斗六,雲林縣,74,細懸浮微粒,普通,2.2,0.41,45.1,20.5,71,36,8.3,10.6,2.2,0.6,17,"2024-05-20 10:00",,0.2,24.7,45,1,120.544994,23.711853,37
南投,南投縣,67,細懸浮微粒,普通,1.2,0.45,38,17.9,53,25,12.8,16.1,3.2,1.4,26,"2024-05-20 10:00",,0.3,22,39,0,120.685306,23.913,36
二林,彰化縣,76,細懸浮微粒,普通,3.8,0.26,26.8,13.6,39,20,9.7,12.1,2.3,2.1,7,"2024-05-20 10:00",,0.2,25.8,46,2,120.409653,23.925175,35
線西,彰化縣,36,,良好,2,0.18,28.8,20.7,37,8,9.5,11.8,2.3,2.5,7,"2024-05-20 10:00",,0.2,11,33,1,120.469061,24.131672,34
彰化,彰化縣,63,細懸浮微粒,普通,1,0.3,30.9,19.8,21,9,11.1,14.8,3.7,1.4,354,"2024-05-20 10:00",,0.3,20.3,38,2,120.541519,24.066,33
西屯,臺中市,79,細懸浮微粒,普通,1.2,0.29,28.6,18.9,29,16,15.6,20.2,4.6,2,28,"2024-05-20 10:00",,0.3,26.7,44,1,120.616917,24.162197,32
忠明,臺中市,73,細懸浮微粒,普通,1.7,0.42,30.2,28.8,28,18,17.5,23.1,5.6,1.7,335,"2024-05-20 10:00",,0.4,24.4,38,1,120.641092,24.151958,31
大里,臺中市,81,細懸浮微粒,普通,2.4,0.51,40.5,18.8,43,23,16.6,20.3,3.7,1.6,300,"2024-05-20 10:00",,0.4,27.7,45,1,120.67844444,24.09961111,30
沙鹿,臺中市,67,細懸浮微粒,普通,1.1,0.24,31.7,21.0,24,11,7,9.8,2.7,2.1,347,"2024-05-20 10:00",,0.3,21.8,36,1,120.568794,24.225628,29
豐原,臺中市,69,細懸浮微粒,普通,1.2,0.29,48.6,28.3,32,19,7.8,9.9,2.1,1.9,336,"2024-05-20 10:00",,0.3,23,35,1,120.74252414,24.25699731,28
三義,苗栗縣,58,細懸浮微粒,普通,1.4,0.28,48.3,37.8,19,17,5.4,7.4,2,2.3,5,"2024-05-20 10:00",,0.2,18.3,25,1,120.75956754,24.38248443,27
苗栗,苗栗縣,69,細懸浮微粒,普通,5.3,0.26,29.4,24.6,78,25,11.2,15.7,4.5,1.4,19,"2024-05-20 10:00",,0.2,23,35,1,120.82011468,24.56499183,26
頭份,苗栗縣,55,細懸浮微粒,普通,1.4,0.38,18.2,18.7,34,16,16.6,23.9,7.3,1,68,"2024-05-20 10:00",,0.3,17.2,30,1,120.89869286,24.69690679,25
新竹,新竹市,45,,良好,1.4,0.48,23.8,16.2,27,18,18.6,22.9,4.3,0.9,338,"2024-05-20 10:00",,0.3,14,23,0,120.97236752,24.8056356,24
竹東,新竹縣,44,,良好,1,0.37,29.1,12.9,30,22,8.1,10.7,2.5,0.2,226,"2024-05-20 10:00",,0.2,13.7,17,0,121.08895493,24.74091408,23
湖口,新竹縣,36,,良好,0.8,0.35,22.9,11.6,15,12,13.6,17.8,4.1,2.1,25,"2024-05-20 10:00",,0.2,11.1,14,0,121.03886894,24.90009696,22
龍潭,桃園市,23,,良好,0.8,0.35,20.8,17.3,20,4,14.5,20.8,6.2,2.4,66,"2024-05-20 10:00",,0.2,4.9,16,1,121.21645772,24.86400048,21
平鎮,桃園市,30,,良好,1,0.47,22.8,21.7,17,6,18.2,23.8,5.6,1.3,67,"2024-05-20 10:00",,0.2,4.1,12,0,121.203986,24.952786,20
觀音,桃園市,30,,良好,0.7,0.11,30.7,19.7,8,7,6.1,8.7,2.6,3.2,54,"2024-05-20 10:00",,0.1,9.2,12,1,121.08283092,25.03556747,19
大園,桃園市,30,,良好,1.7,0.29,19.4,21.0,20,6,18.1,25.7,7.6,3.8,21,"2024-05-20 10:00",,0.2,3.9,11,1,121.20251473,25.06100357,18
桃園,桃園市,27,,良好,1.6,0.46,23.3,24.7,18,10,16.4,20.9,4.4,1.9,60,"2024-05-20 10:00",,0.3,6,9,1,121.30500531,24.9947107,17
大同,臺北市,35,,良好,1.6,0.54,16.9,20.8,21,14,21.5,47.4,25.9,-,-,"2024-05-20 10:00",,0.5,10.2,16,1,121.51342074,25.06331455,16
松山,臺北市,26,,良好,1.2,0.18,28.3,25.8,11,10,9.6,13.6,3.9,3.4,40,"2024-05-20 10:00",,0.1,8,8,0,121.578611,25.05,15
古亭,臺北市,37,,良好,1.3,0.25,16,23.3,15,4,22.3,42.9,20.6,1.6,55,"2024-05-20 10:00",,0.1,5.7,8,1,121.529556,25.020608,14
萬華,臺北市,32,,良好,1.8,0.34,22.3,28.0,12,6,19.5,27.4,7.9,2.9,83,"2024-05-20 10:00",,0.2,5.4,8,0,121.507972,25.046503,13
中山,臺北市,23,,良好,1.8,0.37,22.5,25.9,14,5,14.9,21.7,6.7,2.1,98,"2024-05-20 10:00",,0.2,3.7,9,0,121.526528,25.062361,12
士林,臺北市,29,,良好,0.4,0.18,27.9,31.9,16,8,10.4,14.3,3.8,1.5,52,"2024-05-20 10:00",,0.1,6.3,6,0,121.51666356,25.10334003,11
淡水,新北市,28,,良好,1.3,0.28,22.8,30.5,33,6,14.2,26.2,11.9,0.8,120,"2024-05-20 10:00",,0.2,4.6,16,0,121.449239,25.1645,10
林口,新北市,26,,良好,0.6,0.28,24.4,28.2,11,6,15.1,20.8,5.7,3.4,97,"2024-05-20 10:00",,0.2,4.3,6,0,121.36548982,25.07798949,9
菜寮,新北市,28,,良好,1,0.29,27,30.8,17,4,12,14.6,2.5,2.4,51,"2024-05-20 10:00",,0.2,3.4,11,0,121.481028,25.06895,8
新莊,新北市,26,,良好,0.8,0.24,27.5,28.3,15,7,10.6,14.5,3.8,3.9,79,"2024-05-20 10:00",,0.1,5.2,4,0,121.4325,25.037972,7
板橋,新北市,23,,良好,1.4,0.31,26.2,25.2,7,5,12.8,17,4.2,1.7,71,"2024-05-20 10:00",,0.2,2.4,7,0,121.458667,25.012972,6
土城,新北市,23,,良好,0.8,0.28,27.1,25.0,16,9,11.7,14.9,3.1,1.7,224,"2024-05-20 10:00",,0.2,6.3,11,0,121.451861,24.982528,5
新店,新北市,23,,良好,1.7,0.26,27,25.9,13,6,12.8,17.1,4.2,1.9,40,"2024-05-20 10:00",,0.2,6.1,9,0,121.537778,24.977222,4
萬里,新北市,27,,良好,0.4,0.12,38.7,29.1,17,0,3.3,4.3,1,7.6,57,"2024-05-20 10:00",,0.1,1.5,10,0,121.689881,25.179667,3
汐止,新北市,24,,良好,0.2,0.15,30.3,26.5,11,5,9.6,12.2,2.6,2.8,32,"2024-05-20 10:00",,0.1,4.7,7,0,121.64081,25.06624,2
基隆,基隆市,31,,良好,0.3,0.15,36.7,33.4,8,1,1.6,2.5,0.9,3.5,91,"2024-05-20 10:00",,0.1,0.6,6,0,121.760056,25.129167,1
屏東(枋山),屏東縣,38,,良好,0.5,0.2,52.4,41.3,33,12,11,15.3,4.3,2.2,341,"2024-05-20 09:00",,0.1,5.3,17,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,64,細懸浮微粒,普通,1.2,0.35,20.7,17.3,27,14,11.4,15.8,4.3,1.8,48,"2024-05-20 09:00",,0.3,20.9,33,0,120.65525382,24.39017512,312
新北(樹林),新北市,33,,良好,0.2,0.43,10,8.3,20,10,20.5,30.9,10.4,0.4,176,"2024-05-20 09:00",,0.2,9.1,17,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,57,細懸浮微粒,普通,2,0.28,42.7,42.4,41,22,5.7,7.1,1.4,0.9,13,"2024-05-20 09:00",,0.1,18.1,34,1,120.37722,22.35222,204
臺南（麻豆）,臺南市,87,細懸浮微粒,普通,1.8,0.29,37,19.9,62,32,10.3,12.2,1.9,1.7,6,"2024-05-20 09:00",,0.2,30,61,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,105,細懸浮微粒,對敏感族群不健康,3.3,0.42,37.6,20.6,68,39,11.4,13.1,1.7,0.7,47,"2024-05-20 09:00",,0.3,37,56,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,98,細懸浮微粒,普通,2.7,0.58,19.9,15.4,66,41,16.9,21,4,1,351,"2024-05-20 09:00",,0.4,34.7,58,2,120.56373,23.96117,201
大城,彰化縣,31,,良好,1.4,0.11,35.1,33.0,21,6,4.3,5.4,1.1,3.8,34,"2024-05-20 09:00",,0.1,8.2,24,1,120.26964167,23.85493056,85
富貴角,新北市,35,,良好,0,0.07,43,39.0,10,1,0.6,0.6,0,8.1,87,"2024-05-20 09:00",,0,0.8,7,0,121.53656894,25.29681695,84
麥寮,雲林縣,34,,良好,0.4,0.17,30.9,22.0,21,9,4.9,6.1,1.2,2.9,359,"2024-05-20 09:00",,0.1,10.5,25,1,120.251825,23.753506,83
關山,臺東縣,22,,良好,1.3,0.18,17.1,11.2,12,7,3.4,4.7,1.3,0.9,146,"2024-05-20 09:00",,0.1,6.8,15,0,121.161933,23.045083,80
馬公,澎湖縣,34,,良好,,,,37.5,,,,,,,,"2024-05-20 09:00",,0.1,9.1,23,0,119.566158,23.569031,78
金門,金門縣,41,,良好,1.6,0.24,28.5,26.1,20,12,13.2,15.9,2.6,2.4,10,"2024-05-20 09:00",,0.2,12.6,21,1,118.312256,24.432133,77
馬祖,連江縣,42,,良好,0.7,0.28,35.6,36.1,19,12,6.7,7.8,1,3.6,336,"2024-05-20 09:00",,0.2,12.8,23,0,119.93149378,26.15188416,75
埔里,南投縣,77,細懸浮微粒,普通,1.5,0.4,21.2,18.9,44,27,8.2,11.7,3.5,0.7,334,"2024-05-20 09:00",,0.3,25.9,36,1,120.967903,23.968842,72
復興,高雄市,76,細懸浮微粒,普通,1.7,0.5,39.3,36.9,72,23,21.6,24.2,2.6,0.9,281,"2024-05-20 09:00",,0.4,25.5,49,1,120.312017,22.608711,71
永和,新北市,28,,良好,1.6,0.81,18.4,25.4,10,4,17.1,28.2,11.1,2.7,77,"2024-05-20 09:00",,0.3,3.2,5,0,121.516306,25.017,70
竹山,南投縣,60,細懸浮微粒,普通,0.8,0.22,20.7,13.9,38,20,8.3,12,3.7,0.8,32,"2024-05-20 09:00",,0.2,19,26,1,120.677306,23.756389,69
中壢,桃園市,50,,良好,2.7,1.88,4.8,13.1,20,11,30.2,87,56.7,0.3,276,"2024-05-20 09:00",,0.8,8.1,17,2,121.221667,24.953278,68
三重,新北市,45,,良好,1.8,1.07,11.4,20.2,11,10,27.5,71,43.5,-,-,"2024-05-20 09:00",,0.5,5.4,8,0,121.493806,25.072611,67
冬山,宜蘭縣,19,,良好,0.2,0.23,24.6,12.4,18,3,6.6,10.2,3.5,0.9,20,"2024-05-20 09:00",,0.2,6,15,0,121.792928,24.632203,66
宜蘭,宜蘭縣,15,,良好,1.2,0.27,20.7,16.4,14,3,4.9,7.2,2.2,1.2,113,"2024-05-20 09:00",,0.1,2.5,11,1,121.746394,24.747917,65
